Screen Name,Text,Replies,Retweets,Likes,Sentiment
bangvtan,b'Penting banget untuk menjaga kesehatan kita karena kali ini ada virus cacar monyet yang sudah menyerang beberapa ne\xe2\x80\xa6 https://t.co/YQqrNbaOwJ',,0,0,Positif
ambarme2,b'Kita harus gerak cepat untuk pencegahan penyakit cacar monyet supaya negara ini tetap aman dari penyakit menular  #WaspadaCacarMonyet',,0,0,Positif
paqmit,"b'bener banget nih kita gak harus nunggu pemerintah untuk turun tangan, tapi kita bisa lebih dulu kasih edukasi ke or\xe2\x80\xa6 https://t.co/YQXJ1SN8mI'",,0,0,Positif
jamaludin_atan,"b'Masih untung banget di Indonesia aman dari cacar monyet, tapi tetep kita harus waspada gengs, jaga kesehatan #WaspadaCacarMonyet'",,0,0,Positif
kucingkelam,b'Bestie jangan cemas dulu yang penting tuh kita harus waspada dan lakukan pencegahan sedini mungkin dan menjaga kebe\xe2\x80\xa6 https://t.co/PJEtTYJUtW',,0,0,Positif
pischachio,"b'Guysss cacar monyet mulai merambah ke kawasan asia, kalo bisa jangan berpergian lintas negara dulu deh guys soalnya\xe2\x80\xa6 https://t.co/Xs5ckGv5Ov'",,0,0,Positif
VoskiZareena,b'hmmmm bisa gak virus2 ini gak usah mampir2 ke Indonesia lagi? Capek tau harus waspada everyday everytime everywhere #WaspadaCacarMonyet',,0,0,Positif
Ayasmartt,"b'Kata jubir kemenkes, penularan cacar monyet ini sudah bisa terjadi melalui darah, air liur, cairan tubuh dan diduga\xe2\x80\xa6 https://t.co/BW5J7RmLty'",,0,0,Positif
dilemmja,b'Bener deh ngeri nih cacar monyetnya #WaspadaCacarMonyet https://t.co/o46mqscYdg',,0,0,Positif
iBTSHOSEOK,b'hati-hati pokoknya sama cacar monyet \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad semoga ga kena deh dan jangan sampe kena di Indonesia #WaspadaCacarMonyet',,0,0,Positif
Maimuna521,b'cacar monyet ini setelah kubaca diberita lumayan parah juga meskipun tingkat kematiannya ngga setinggi covid tapi p\xe2\x80\xa6 https://t.co/Osbkt7mwuv',,0,1,Positif
dqucks,b'Semoga kita semua bisa terhindar dari segala macam penyakit dan masih tetap siaga juga dengan segala penyakit yang\xe2\x80\xa6 https://t.co/aThIv7aSDa',,0,0,Positif
sangwopn,"b'Bagi kalian yang merasa mendapatkan gejala cacar monyet, jangan lupa untuk langsung lapor ke dinkes setempat agar s\xe2\x80\xa6 https://t.co/N4VSxpOZnV'",,0,0,Positif
Alamsyahrul7g,b'Cacar monyet ini setelah kubaca diberita lumayan ngeri juga meskipun tingkat kematiannya tidak  setinggi covid 19 t\xe2\x80\xa6 https://t.co/1bGpHDAFHO',,0,0,Positif
Zaasmartt,"b'Jadi guys penyakit monkeypox ini telah menimbulkan gejala serupa yg mirip dgn flu, yang disertai juga dengan ruam d\xe2\x80\xa6 https://t.co/Jr0906Gp2z'",,1,8,Positif
wie_wek,"b'ini apalg sii bikin pusing padahal cvd belum bener-bener selesai, eh udah harus waspada sama cacar monyet, mengsad\xe2\x80\xa6 https://t.co/5i2IIAT2JK'",,0,0,Positif
AndreaS87800290,b'jangan lengah guys harus #WaspadaCacarMonyet',,0,0,Positif
withlovesJamie,b'Yuk jangan diem aja! Kita juga bisa bantu leway edukasi orang sekitar kita bahwa cacar monyet ini berbahaya  #WaspadaCacarMonyet',,0,0,Positif
layawr,b'Waduh lagi pada rame cacar monyet nih #WaspadaCacarMonyet https://t.co/52uh95eKft',,0,0,Positif
balckkkie,b'Di Indonesia belum ada laporan tentang korban cacar monyet tapi tetep kita gak boleh  ngabaiin prokes. Jadikan hidu\xe2\x80\xa6 https://t.co/3mtNw2BO9z',,0,0,Positif
Bantal97237993,b'Penting banget loh kita harus terus #WaspadaCacarMonyet',,0,0,Positif
rantimr14,"b'Penyakit cacar monyet ini bisa sembuh kok, kalian tenang aja, yuk selalu update tentang info beritanya!\xe2\x80\xa6 https://t.co/RWNpgk398D'",,0,0,Positif
chabartyy,b'Udh denger berita tentang cacar monyet dan sekarang jadi lebih #WaspadaCacarMonyet. Karna efek yg diderita lumayan\xe2\x80\xa6 https://t.co/QAleYvSDkr',,0,0,Positif
makesloves_,b'Tau gak siii kalo skrg mesti waspada dengan cacar monyet? bahay banget lhooo #WaspadaCacarMonyet',,0,0,Positif
azurakaish,b'mari kita lihat teman teman apakah konspirasi juga kali ini wakakakak #WaspadaCacarMonyet mulai nyebar nih di beber\xe2\x80\xa6 https://t.co/96WB3PcXFp',,0,1,Positif
jamaludinatan,"b'Yaampun kena penyakit cacar biasa aja nggak enak, apalagi ini cacar monyet, ayo kalian jangan lupa jaga kesehatan #WaspadaCacarMonyet'",,0,0,Positif
kyuraaii,"b'Bestie kalian harus stay safe ya jaga kesehatan dan kebersihan juga demi pencegahan penyakit cacar monyet ini, semo\xe2\x80\xa6 https://t.co/gE2ZUoDIy9'",,0,0,Positif
Bian77688389,b'Guys Kalian harus bisa lebih aware tentang penyakit menular yang lagi ada di dunia ini seperti cacar monyet agar ti\xe2\x80\xa6 https://t.co/zDHlS44HpZ',,0,0,Positif
heyungsik,"b'Untungnya penyakit cacar monyet ini tidak berbahaya, karena memang tidak terlalu berbeda dengan cacar pada umumnya #WaspadaCacarMonyet'",,0,0,Positif
Rusmanpasaribu1,b'ciri penyakit cacar monyet tuh 11 12 sama Corona cuma yang bedain ada dipembengkakan kelenjar getah bening eh tapi\xe2\x80\xa6 https://t.co/X8T5zFpNOt',,0,0,Positif
kurrasakura,b'Kasus cacar monyet ini gempar memang saat ada pembicara dari Afrika yang diketahui terkena cacar monyet di Singapura #WaspadaCacarMonyet',,0,0,Positif
Miasatang2,"b'cacar monyet ini termasuk penyakit endemik di Afrika tapi kalo sampe nyebar ke benua lain tuh agak gimana gitu ya,\xe2\x80\xa6 https://t.co/u8kgodTyeh'",,0,0,Positif
Reynathaa1,"b'semoga aja virus cacar monyet ini gak sampe masuk ke Indonesia deh, duh gak kebayang kalo harus diem di rumah berta\xe2\x80\xa6 https://t.co/ZGsIliMWYi'",,0,0,Positif
Faraamari,"b'Wah hati hati ya sama cacar monyet sekarang, stay safe deh #WaspadaCacarMonyet https://t.co/vvEtpvcDQZ'",,1,0,Positif
aubriannezz,b'#WaspadaCacarMonyet di Indonesia belum ada laporan orang positif terjangkit penyakit ini tapi kita tetep harus wasp\xe2\x80\xa6 https://t.co/G9fJCMSCWs',,0,1,Positif
doioon,"b'Nih virus serem banget ya Allah. Nauzubillah ya, semoga kita semua bisa sehat terus #WaspadaCacarMonyet'",,0,0,Positif
ayutarizaqi,b'australia termasuk paling banyak yang terjangkit meanwhile australia lumayan deket Indonesia jadi yaaaa ayo kita\xe2\x80\xa6 https://t.co/3JbosCVHJ1',,0,0,Positif
Samanth89282411,b'penyakit lagi? wabah lagi? astagaa sampai kapan? :(\n#WaspadaCacarMonyet',,0,0,Positif
sqhade,"b'Gak nyangka banget, baru selesai satu yg kmrn eh malah muncul lagi yang baru. Guys kalo ada monyet gitu jangan semb\xe2\x80\xa6 https://t.co/9TEsFld2YA'",,0,0,Positif
Alexbrey7,b'ngeri banget pokoknya ngeliat cacar monyet yang ngejangkit manusia bisa sampe bentol bentol besar sekujur tubuh git\xe2\x80\xa6 https://t.co/533nU8P4CX',,0,0,Positif
Anakbangsa04,"b'Gue Turut sedih nih buat beberapa negara yang sudah terserang virus cacar monyet, semoga di Indonesia nggak ada #WaspadaCacarMonyet'",,0,0,Positif
zahratik,b'hadehhh corona belum kelar ditambahin hepatitis akut terus ditambahin lagi sama si cacar monyet satu satu kek janga\xe2\x80\xa6 https://t.co/apBjN0MtEj',,0,0,Positif
angeldndr1,"b'Memang bukan termasuk penyakit mematikan, dan tingkat kesembuhannya tinggi kok, cuma apa salahnya kan kalau kita ta\xe2\x80\xa6 https://t.co/aoAhGxQ011'",,0,0,Positif
Gorengangueh,b'Inget harus terus #WaspadaCacarMonyet',,0,0,Positif
harapanvt,b'Udah cukup woi!! Virus jangan mampir ke Indonesia lagi! Capek tau harus waspada everyday everytime everywhere #WaspadaCacarMonyet',,0,0,Positif
Vhika012,"b'cacar monyet ini kebanyakan korbannya laki-laki ya, tapi meskipun gitu laki-laki perempuan tua muda harus aware ya\xe2\x80\xa6 https://t.co/HlvUPoPA3c'",,0,0,Positif
furioufs,b'walaupun kebanyakan yg kena nih penyakit laki-laki tetap jaga kesehatan aja guys #WaspadaCacarMonyet mau laki-laki atau perempuan',,0,0,Positif
plissjimin,b'Orang tua dan keluarga terdekat mulai diimbau buat makin patuh ke protokol kesehatan soalnya biasanya yang susah di\xe2\x80\xa6 https://t.co/hjxfc5QQuD',,0,0,Positif
PodangKuning1,b'Tetaplah jaga kesehatan suka ngeri betul nonton berita ttg ni k penyebarannya lbih cpat dibandingkan dgn covid ya?\xe2\x80\xa6 https://t.co/TIePlCVV8J',,0,2,Positif
Purple3df,b'Cobaan datang bertubi tubi corona belum kelar dah ada berita cacar monyet hadehh \n#WaspadaCacarMonyet',,0,0,Positif
yanamia79,b'takut banget asli sama cacar monyet meskipun ngga separah covid tapi bentol bentol nanahnya itu katanya bisa nyebar\xe2\x80\xa6 https://t.co/h5bmIxTSTq',,0,0,Positif
Siapadi36581593,"b'Guys Nggak ada kan yang mau kena penyakit cacar monyet, makanya kalian harus lebih bisa melakukan pencegahan #WaspadaCacarMonyet'",,0,0,Positif
EtikMedit,b'mulai dari sekarang kayanya kita harus mulai ngurangin kegiatan diluar rumah lagi deh apalagi yang berkerumun gitu\xe2\x80\xa6 https://t.co/5Ie5WjZShg',,0,0,Positif
ineygke12,b'harus lebih jaga kebersihan dan sebisa mungkin jauhin kerumunan ya ges takutnya nanti tbtb kepapar cacar monyet #WaspadaCacarMonyet',,0,0,Positif
tardisha,b'ngeri banget Thailand udah ada laporan kalo ada orang yang terjangkit cacar monyet huhuuhu stay safe temen temen #WaspadaCacarMonyet',,0,0,Positif
AbhuSilvia,b'alhamdulillah sampai saat ini masih aman ya blm ada korban jiwa dri virus ini. pokoknya kita gk boleh lengah ya tet\xe2\x80\xa6 https://t.co/jHLoa24Flz',,0,0,Positif
Apriliany_Mo,b'Ini peringatan buat kita gk sih jangan sembarangan main sama hewan. walaupun hewannya lucu lebih baik jgn pengang2\xe2\x80\xa6 https://t.co/5gPoE6Sso6',,0,0,Positif
IndraIndhiezz,b'jangan kasih kendor buat prokes kita soalnya denger denger indonesia mulai #WaspadaCacarMonyet jangan sampe 2022 in\xe2\x80\xa6 https://t.co/WRIiECxzd1',,0,0,Positif
greent13x,b'Jangan lepas masker deh kalo ditempat umum takut kena cacar monyet seremm \n#WaspadaCacarMonyet',,0,0,Positif
lanny_tujuwale,"b'Penyakit cacar monyet udh ada dri dulu, tapi skrng penyebaran udh sampe ke wilayah luar endemi. tetap jaga diri aja\xe2\x80\xa6 https://t.co/kUpJTHA7rb'",,0,0,Positif
chichoio,b'Semoga kita semua dijauhkan dari berbagai macam penyakit ya. Termasuk virus ini. Jaga kesehatan guys! #WaspadaCacarMonyet',,0,0,Positif
emaknyajimin,b'cacar monyet mungkin emang bukan penyakit yang baru dan asing ditelinga pun dengan penyebarannya yang ngga separah\xe2\x80\xa6 https://t.co/P8I2nxVeXq',,0,0,Positif
finanafi23,"b'sebaiknya kita jangan mengkonsumsi daging hewan liar ges, karena bisa aja sudah terkontaminasi virus cacar monyet d\xe2\x80\xa6 https://t.co/rcwCV4ehky'",,0,0,Positif
heldajn2,"b'#WaspadaCacarMonyet jangan sampe lengah ya gengs, jangan sampe ini jadi pandemi di Indonesia'",,0,0,Positif
IrfanBahmid,b'banyak banget yang bilang kalo cacar monyet ini cuma konspirasi yang dibuat buat tapi apa salahnya kalo kita waspad\xe2\x80\xa6 https://t.co/RkUT33ZGFq',,0,1,Negatif
Megand1900,"b'Asli ini mah, takut banget sama cacar monyet yang akhir akhir ini marak dibahas katanya penyebarannya bisa lewat dr\xe2\x80\xa6 https://t.co/NIrRLPZGvr'",,0,1,Positif
naswanana1,"b'untuk tau lebih jelas mengenai kasus penyakit ini monggo kalian donwload aja surat edaran dari kemenkes, sudah ada\xe2\x80\xa6 https://t.co/n31KM9vMvi'",,0,0,Positif
Handayani1900,"b'Bener bgt nih, jangan kasih kendor buat prokes kita soalnya denger denger indonesia mulai #WaspadaCacarMonyet janga\xe2\x80\xa6 https://t.co/XBUOEBmMLD'",,0,1,Positif
rifkisndt,b'#WaspadaCacarMonyet Kalian stay safe ya saling ngingetin biar ngga ada yang sampe kepapar',,0,0,Positif
Enamakuns,b'Jangan anggap remeh harus #WaspadaCacarMonyet',,0,6,Positif
Lea18919145,b'Nahh jangan lepas masker di tempat umum ya mending pake terus ajaa dibalik untuk menjaga kesehatan bisa juga menjag\xe2\x80\xa6 https://t.co/yGRITwVndf',,0,0,Positif
Pinkytos1,b'Sepertinya yang kebanyakan kena cacar monyet laki laki deh OMG\n#WaspadaCacarMonyet',,0,0,Positif
dinono22,b'bener nih kita harus selalu waspada terhadap penyakit apapun terutama yang lagi ramai dibahas dan banyak kasusnya s\xe2\x80\xa6 https://t.co/1DqZejVvZt',,0,0,Positif
kisseyouu,b'gamau bgt kalo 2022  bakal jadi 2021 lagii yg penting jangan kendor ya prokesnya takut tbtb kepapar juga #WaspadaCacarMonyet',,0,0,Positif
anak_shalih,b'jangan kasih kendor buat prokes kita soalnya denger denger indonesia mulai #WaspadaCacarMonyet jangan sampe 2022 in\xe2\x80\xa6 https://t.co/pMhXFt8VHw',,0,0,Positif
Kopral32321171,b'Wahh meskipun berita cacar monyet yang masih simpang siur kita tetep jaga kesehatan dan protokol kesehatan ya gengs\xe2\x80\xa6 https://t.co/y7sebssRq3',,0,0,Positif
wijayarose120,b'Yuk bisa jaga diri dan lingkungan dengan prokes supaya aman dan terhindar dari cacar monyet #WaspadaCacarMonyet',,0,0,Positif
Linasal15738800,b'Duh ngeri banget loh. Amit amit kalau pandemi lagi gara2 cacar monyet #WaspadaCacarMonyet',,0,0,Positif
kalengbodinnn,"b'Semoga aja gk ada pihak2 yg mencari keuntungan dari penyebaran penyakit ini, apalagi yg berkuasa semoga gk main cur\xe2\x80\xa6 https://t.co/lgqYhEBTp8'",,0,0,Positif
mwqfii,"b'Warning ini guys kita harus #WaspadaCacarMonyet memang awalnya hanya di Afrika, tapi belakangan sudah menyebar ke n\xe2\x80\xa6 https://t.co/pCadFORaur'",,0,0,Positif
Jennyjojo0,"b'Duhh hmm.. hadeuh lemes banget abis baca berita tentang cacar monyet kaya langsung, ""ah, here we go again"" pokonya\xe2\x80\xa6 https://t.co/J5l861VUH8'",,0,0,Positif
sawitlanangggg,b'Ngeri2 sedap nih guys Mak gw langsung heboh pas tau kalau dia Australia udh ada yg kena makin #WaspadaCacarMonyet l\xe2\x80\xa6 https://t.co/STTRBe3z8c',,0,0,Positif
misatheing,"b'Penyakit cacar monyet ini kebanyakan korbannya laki-laki ya, tapi meskipun gitu laki-laki perempuan tua muda harus\xe2\x80\xa6 https://t.co/vv0gF227El'",,0,0,Positif
rebahantrz,"b'Emang bikin resah nih cacar monyet, jaga kesehatan selalu ya #WaspadaCacarMonyet'",,0,0,Positif
adisuryanto812,b'Warga diminta waspada terhadap penyebaran cacar monyet.\n#WaspadaCacarMonyet\nhttps://t.co/otpkjN6Fcg',,0,0,Positif
Kalengsusuu1,b'Katanya sih penyebaran secara global gk parah tapi tetap aja buat takut #WaspadaCacarMonyet kan ya  jauh2 virus yang Merjalaela',,0,0,Positif
karinrsk1,"b'Buat yang penasaran soal lengkapnya dua fase inkubasi monkeypox donwload aja surat edaran dari kemenkes, sudah ada\xe2\x80\xa6 https://t.co/1KkgLrLRxC'",,0,1,Positif
Oxmasalalu,"b'Baru kali ini denger tentang cacar monyet, harus melakukan pencegahan #WaspadaCacarMonyet'",,0,0,Positif
SiKambing097,b'#WaspadaCacarMonyet karena penyakit ini menular dan sangat berbahaya. \nhttps://t.co/XEQVHffalz',,0,0,Positif
vinson_90,b'Abis liat foto bentol bentolnya cacar monyet langsung merinding sebadan \xf0\x9f\x98\xac please stay safe temen temen jangan sampe\xe2\x80\xa6 https://t.co/t5OowYAxJo',,0,0,Positif
JikjinYou,b'Sebelum beredar sekarang juga udah pernah denger tentang cacar monyet \n#WaspadaCacarMonyet',,0,0,Positif
Fianin2,b'Jangan sampe lengah ya! Harus #WaspadaCacarMonyet',,0,0,Positif
yuni_asanti,"b'Bener banget nih, jangan pernah ngeremehin cacar monyet yang katanya gejalanya relatif ringan terus seenaknya ngend\xe2\x80\xa6 https://t.co/irz2K83YkQ'",,0,1,Positif
Wulans012,b'jangan terlalu worries ya guys sama cacar monyet ini cuma perlu diwaspadain aja soalnya vaksin cacar monyet udah ad\xe2\x80\xa6 https://t.co/POIRQzNvJV',,0,0,Positif
KarizoUmaida,b'Awas bro n sis. Thailand udah mulai ada laporan orang yg terjangkit cacar monyet waktu transit di bandara Bangkok.\xe2\x80\xa6 https://t.co/eZ3oZo4uYH',,0,0,Positif
TevaDeciva,"b'Guys, kalian harus lebih jaga kebersihan dan sebisa mungkin jauhin kerumunan ya ges takutnya nanti tbtb kepapar cac\xe2\x80\xa6 https://t.co/yHYEfafm9a'",,0,0,Positif
itsmendua,"b'Masih untung banget di Indonesia aman dari cacar monyet, tapi tetep kita harus waspada #WaspadaCacarMonyet'",,0,0,Positif
SiJangkrik7,"b'Cacar Monyet sangat berbahaya dan mematikan, warga masyarakat harus mewaspadainya.\n#WaspadaCacarMonyet\nhttps://t.co/XSzrpiWOgq'",,0,0,Positif
genjerlegiiii,b'Berdasarkan berita yg aku baca ternyata banyak yg kena tu laki-laki ya tapi gk menutup kemungkinan yg lain juga ya\xe2\x80\xa6 https://t.co/kyPwWgUw8b',,0,0,Positif
KelvinSajadah,"b'Duuh Singapura kan deket sama Indonesia, jadi memang harus ekstra hati-hati virus cacar monyet #WaspadaCacarMonyet'",,0,0,Negatif
steyeweii,b'Di Thailand udah mulai ada laporan orang yang terjangkit cacar monyet waktu transit di bandara di bangkok :(( Harus\xe2\x80\xa6 https://t.co/ue5ekHQxRl',,0,0,Positif
juskloeiss,"b'Kesellll deh, hmmmm bisa gak virus virus ini gausa mampir mampir ke Indonesia lagi? Capek tau gak sih harus waspada\xe2\x80\xa6 https://t.co/ln9Ce9Nj0f'",,0,0,Positif
koiwaihs,b'#WaspadaCacarMonyet walaupun di Indonesia beritanya belum ada laporan ada yang positif terjangkit tetep harus waspa\xe2\x80\xa6 https://t.co/lGCAfRv7XB',,0,0,Positif
AdeoFergi,"b'Nih ya, karena di Indonesia belum ada laporan tentang korban cacar monyet gak boleh nih kalian ngabaiin prokes kali\xe2\x80\xa6 https://t.co/6yCUqFPhhg'",,0,0,Positif
annisakrn1,b'ini apalagi coba tbtb ada penyakit endemik yang mengancam jadi pandemi udah kaliii woiii udah capek ngadepin pandemi :(( #WaspadaCacarMonyet',,0,0,Positif
folsleip,"b'Tenang guys, jangan terlalu worries ya guys sama cacar monyet ini cuma perlu diwaspadain aja soalnya vaksin cacar m\xe2\x80\xa6 https://t.co/3ZCvoUGEIj'",,0,0,Positif
mznkum,b'selain karena penularannya ini bisa melalui kontak langsung #WaspadaCacarMonyet juga bisa terjadi melalui benda yan\xe2\x80\xa6 https://t.co/nMXlWj33jM',,0,0,Positif
adisuryanto97,b'#WaspadaCacarMonyet karena bisa menyebabkan kematian. Jaga kesehatan kita masing masing.\nhttps://t.co/RhLStbTRTe',,0,0,Positif
Rinales2000,"b'Wow sangat mengejutkan, cacar monyet ini setelah kubaca diberita lumayan ngeri juga meskipun tingkat kematiannya ng\xe2\x80\xa6 https://t.co/6P8a9dFvVo'",,0,1,Positif
kuningteloxr,b'meskipun sekarang sudah boleh lepas masker di area yang agak sepi kayanya kita harus balik lagi ke 24/7 maskeran so\xe2\x80\xa6 https://t.co/smVJX24NUp',,0,0,Positif
Biankamsia,b'Udah denger kan berita cacar monyet yg mulai merebak di eropa. Semoga kita aman terus ya gaes #WaspadaCacarMonyet',,0,0,Positif
andkfyh,"b'FYI nih guys, Negara seperti Perancis, Jerman, Italia, Belanda, Portugal, Spanyol, Swedia, Inggris dan Amerika. Yan\xe2\x80\xa6 https://t.co/eqUzZYrvE2'",,0,0,Positif
pulangkampoong,b'Semoga upaya pencegahan yang dilakukan pemerintah Indonesia untuk cacar monyet bisa sukses #WaspadaCacarMonyet',,0,0,Positif
almjhon1,"b'#WaspadaCacarMonyet mulai naik lagi nih penyakit endemik dari Afrika, semoga dia gamau mampir ke Indonesia ya pleas\xe2\x80\xa6 https://t.co/LOPR8qWnXc'",,0,0,Positif
genjerasemmmm,b'Oh masa muda ku kenapa gini amat setelah covid ada penyebaran penyakit lainnya lagi #WaspadaCacarMonyet  jangan sampe masuk ke negara kita',,0,0,Positif
Arya8115,b'Nah semoga aja virus cacar monyet ini ngga sampe masuk ke Indonesia ngga kebayang kalo harus diem di rumah bertahun\xe2\x80\xa6 https://t.co/cxd1DbNvpJ',,0,0,Positif
Iy462403808,b'Nihh banyak yang bilang kalo cacar monyet ini cuma konspirasi yang dibuat buat tapi apa salahnya kalo kita waspada\xe2\x80\xa6 https://t.co/gUmQbisbPg',,0,0,Positif
SarahWi123,b'Warning banget 2022 ini jadi 2021 ver.2 #WaspadaCacarMonyet mulai rame dibahas kalian ayo mulai cari cari cara penc\xe2\x80\xa6 https://t.co/TgC5UuihLr',,0,1,Positif
udhcapee,b'Di Thailand udah mulai ada laporan orang yang terjangkit cacar monyet waktu transit di bandara di bangkok :(( Harus\xe2\x80\xa6 https://t.co/13NfufJWaJ',,0,0,Positif
t4yo41,b'Nahh takut banget sama cacar monyet yang akhir akhir ini marak dibahas katanya penyebarannya bisa lewat droplets ju\xe2\x80\xa6 https://t.co/xWanRtP7GA',,0,0,Positif
Ban4r1,b'Wehh jangan kasih kendor buat prokes kita soalnya denger denger indonesia mulai #WaspadaCacarMonyet jangan sampe 20\xe2\x80\xa6 https://t.co/uCLhu7RWFm',,0,0,Positif
TasyaDhea8,b'takut banget 2022 ini jadi 2021 ver.2 #WaspadaCacarMonyet mulai rame diberitakan kalian ayo mulai cari cari cara pe\xe2\x80\xa6 https://t.co/tXUpm6rlVc',,0,1,Positif
Mumu6621,b'Serius ih takut banget sama cacar monyet yang akhir akhir ini marak dibahas katanya penyebarannya bisa lewat drople\xe2\x80\xa6 https://t.co/aN7IjeZpBM',,0,0,Positif
ineygke11,b'yang bdannya ga enak dan ngerasa kena gejala penyakit cacar monyet better buruan check up ke dokter deh takutnya na\xe2\x80\xa6 https://t.co/CoOEtfPB04',,0,0,Positif
E6259099041,b'ett dahh jangan ngeremehin cacar monyet yang katanya gejalanya relatif ringan terus seenaknya ngendorin protokol ke\xe2\x80\xa6 https://t.co/tkTyTnkvva',,0,0,Positif
Sitisiti258,b'Parah banget 2022 ini jadi 2021 ver.2 #WaspadaCacarMonyet mulai rame dibahas kalian ayo mulai cari cari cara penceg\xe2\x80\xa6 https://t.co/oQLwBgNzin',,0,1,Positif
yoireneyuk,b'Pemerintah juga perlu mengedukasi lebih banyak orang lagi tentang penyakit cacar monyet ini dan pencegahannya... ay\xe2\x80\xa6 https://t.co/hW8OFJaMRA',,0,0,Positif
Hay27428164,b'Wahh cacar monyet ini setelah kubaca diberita lumayan ngeri juga meskipun tingkat kematiannya ngga setinggi covid t\xe2\x80\xa6 https://t.co/SfZXFjT0e9',,0,0,Positif
Anak_ajaib9,b'Pemerintah Indonesia perlu waspada akan konspirasi AS dalam melakukan riset untuk menularkan wabah penyakit melalui\xe2\x80\xa6 https://t.co/DyTYRIn4Eb',,0,0,Negatif
nihlagibingung,b'gejala cacar monyet mirip banget sama cacar air biasa yang bedain ya pembengkakan kelenjar getah bening so stay saf\xe2\x80\xa6 https://t.co/vochOk5yc9',,0,0,Positif
putrisafina018,b'Urgent banget 2022 ini jadi 2021 ver.2 #WaspadaCacarMonyet mulai rame dibahas kalian ayo mulai cari cari cara pence\xe2\x80\xa6 https://t.co/VcoEiF4RCL',,0,1,Positif
Vaniii123_,b'Memang harus diadakan upaya pencegahan seperti adanya mesin pemindai suhu tubuh di bandara dan pelabuhan agar pemer\xe2\x80\xa6 https://t.co/BEUvCvW6Xu',,0,0,Positif
Tayo21916098,b'Nahh #WaspadaCacarMonyet ini konspirasi apalagi weh abis covid terbitlah cacar monyet yang gejalanya 11 12 huhuhu a\xe2\x80\xa6 https://t.co/f1QhfqGGZ3',,0,0,Positif
Adkfebriana,b'Heii gaesss banyak yang bilang kalo cacar monyet ini cuma konspirasi yang dibuat buat tapi apa salahnya kalo kita w\xe2\x80\xa6 https://t.co/4zVpAF9vsL',,0,0,Negatif
WikaSal890,b'Bahaya banget 2022 ini jadi 2021 ver.2 #WaspadaCacarMonyet mulai rame dibahas kalian ayo mulai cari cari cara pence\xe2\x80\xa6 https://t.co/XnejGk0kOV',,0,1,Positif
Happier123_,"b'Bagi kalian yang merasa mendapatkan gejala cacar monyet, jangan lupa untuk langsung lapor ke dinkes setempat agar s\xe2\x80\xa6 https://t.co/T0UcTwyLPW'",,0,0,Positif
yuliantumba,b'Bener sih berita cacar monyet masi simpang siur. Tp kita ttep harus waspada loh #WaspadaCacarMonyet',,0,0,Positif
bell_sepeda,b'Pemerintah Indonesia perlu waspada akan konspirasi AS dalam melakukan riset untuk menularkan wabah penyakit melalui\xe2\x80\xa6 https://t.co/H78efNGSLq',,0,1,Negatif
Cie410,b'Yah yang abis berpergian keluar kota/negeri sepulang dari sana jangan lupa medical check up ke rumah sakit ya guys\xe2\x80\xa6 https://t.co/KQnvMO8Y8i',,0,0,Positif
Cut_mey9,b'Pemerintah Indonesia perlu waspada akan konspirasi AS dalam melakukan riset untuk menularkan wabah penyakit melalui\xe2\x80\xa6 https://t.co/cNQdi8Tq3F',,0,0,Negatif
Gani63520115,b'Harus #WaspadaCacarMonyet ya guys jangan sampe lengah ayo maskernya dipake terus kalo keluar rumah soalnya setelah\xe2\x80\xa6 https://t.co/DQnW6Wx2VY',,0,0,Positif
Happiness225_,b'Kontak fisik dengan hewan pengerat atau primata lebih baik tidak dilakukan dulu karena adanya penyakit cacar monyet\xe2\x80\xa6 https://t.co/w2Gj4qw6ml',,0,0,Positif
sinicnicnic,"b'Sepertinya masih banyak orang yang tidak tau tentang cacar monyet, makanya kita harus saling bertukar info... yuk s\xe2\x80\xa6 https://t.co/ZTPaePzjuy'",,0,0,Positif
